term_id,item_id,query,title,category,brand,label,first_stage_score,final_ranking_score,rank_before,rank_after
TERM_29254769,ITEM_0cc2b2a5862f,fiesta erkek saat,ar60058 erkek kol saati,aksesuar/saat,jojo kids,0,0.30355568579139236,0.67406857,10,9
TERM_29254769,ITEM_85113218aabf,fiesta erkek saat,fs000004 çelik kordonlu erkek kol saati,aksesuar/saat,fiesta,1,0.8006263578333636,1.9621896,4,3
TERM_29254769,ITEM_78adb655f813,fiesta erkek saat,fs000004 çelik kordonlu erkek kol saati,aksesuar/saat,fiesta,0,0.8006263578333636,1.9621896,5,4
TERM_29254769,ITEM_df830ff06bfa,fiesta erkek saat,gp kompozit honda pcx 125 2021-2024 uyumlu cep pad mavi,otomobil & motosiklet/motosiklet/motosiklet bakım/tankpad & sticker,gp kompozit,0,0.006295167568277104,-2.3035622,23,22
TERM_29254769,ITEM_e915bbeac7fe,fiesta erkek saat,% 100 pamuk regular fit logo baskılı t shirt erkek t shirt mrma0002 ak604 b3681,giyim/üst giyim/t-shirt,etro,0,0.10016727436349819,-2.1599526,13,19
TERM_29254769,ITEM_faf2d79edf92,fiesta erkek saat,mikser kabım 4 lü set,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/saklama kabı,tupperware,0,0.048233514626292516,-2.3805106,19,24
TERM_29254769,ITEM_a2ed3cb558ad,fiesta erkek saat,mini starlight benjamin ağacı 75 cm yeşil-beyaz yeşil,ev & mobilya/ev/ev dekorasyon/yapay & kuru çiçek,yapay çiçek deposu,0,0.06251606933583166,-1.9866326,15,15
TERM_29254769,ITEM_8dedceace667,fiesta erkek saat,fs601217 çelik kordonlu erkek kol saati,aksesuar/saat,fiesta,1,0.8053041440492157,1.9621896,2,5
TERM_29254769,ITEM_490b58301287,fiesta erkek saat,hatır plus mod 5in1 cam demlik chrome,elektronik/elektrikli ev aletleri/elektrikli ev aletleri aksesuar/çay & kahve makinesi aksesuar,karaca,0,0.005048832249002308,-2.2398334,24,20
TERM_29254769,ITEM_8bda1167d98e,fiesta erkek saat,aura erkek koyu kahverengi sneaker,ayakkabı/spor ayakkabı/krampon,salomon,0,0.2936068079451804,-1.3303609,11,11
TERM_29254769,ITEM_776350715296,fiesta erkek saat,ditsy el-yüz havlusu 4 adet-pembe-mürdüm,ev & mobilya/ev/banyo/banyo tekstili/havlu,özdilek,0,0.04825921535697682,-2.0632505,18,16
TERM_29254769,ITEM_0a85e0527876,fiesta erkek saat,siyah renk çift türbünlü deri kordon business otomatik erkek kol saati + bileklik,aksesuar/saat,fiesta,1,0.8214620370244462,1.4068521,1,7
TERM_29254769,ITEM_cc5e9b8b891c,fiesta erkek saat,tek kişilik disney lisanslı lastikli çarşaf çocuk nevresim takımı stitch aloha mint,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk nevresim takımı,özdilek,0,0.024135094417059397,-2.2875679,22,21
TERM_29254769,ITEM_8b03fc64080b,fiesta erkek saat,jennifer el işi 3d nakışlı kutulu bambu 50x90 cm,aksesuar/saat,fiesta,0,0.6847053555867356,0.0050163665,9,10
TERM_29254769,ITEM_b4ff97bf2a46,fiesta erkek saat,shc-1910 sarjlı profesyonel saç sakal tıraş makinesi,elektronik/kişisel bakım aletleri/tıraş makinesi,sinbo,0,0.05677190537199499,-1.6586201,17,13
TERM_3220af3b,ITEM_21a18a380b3a,iphone 11 kamera lensi,"gömlek yaka, slim-fit, old money culture, fermuarlı, kaşe kumaş ceket",giyim/dış giyim/ceket & yelek/ceket,bm balancemoda,0,0.034514427686817145,-2.3650773,3,3
TERM_3220af3b,ITEM_a8ea126c9255,iphone 11 kamera lensi,iphone 11/12/12mını uyumlu orjınal kamera lensı 1.kalıte sıyah renk,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/ekran koruyucu film,ucuzmi,1,0.12771885798096944,0.9358689,1,1
TERM_3220af3b,ITEM_a631292fc02d,iphone 11 kamera lensi,playstation baskılı gri sweatshirt 6s10132-88467,giyim/üst giyim/sweatshirt,mavi,0,0.040597496088166075,-2.1852307,2,2
TERM_39cb1261,ITEM_6e0086bf344e,erkek ayakkabısı,0.7mm min uç 12'li kutu / 5090127720,kırtasiye & ofis malzemeleri/kalem/kalem uçları,faber castell,0,0.13359008412213405,-2.1488078,141,189
TERM_39cb1261,ITEM_870ccbf5b574,erkek ayakkabısı,erkek koyu mavi slim fit kot ceket,giyim/dış giyim/yağmurluk & rüzgarlık,loft,0,0.12940242175405797,-1.7116054,149,128
TERM_39cb1261,ITEM_86fe52a1a776,erkek ayakkabısı,deri logolu sneaker ayakkabı ym0ym0143501w erkek ayakkabi ym0ym01435 01w,ayakkabı/spor ayakkabı/sneaker,calvin klein,1,0.5926296655252535,0.37434185,2,19
TERM_39cb1261,ITEM_2bbcf9ff7970,erkek ayakkabısı,167034.z5pr siyah kadın düz ayakkabı,ayakkabı/spor ayakkabı/sneaker,tommy hilfiger,0,0.2739070337450829,-0.2503179,43,45
TERM_39cb1261,ITEM_13ba0a1f173c,erkek ayakkabısı,loose fit yarım fermuarlı dik yaka baskılı kalın sweatshirt d6566ax24wn,giyim/üst giyim/sweatshirt,defacto,0,0.1428880293515097,-2.054806,130,183
TERM_39cb1261,ITEM_e5be8359e649,erkek ayakkabısı,altın ö harfi kolye,aksesuar/takı & mücevher/kolye/altın kolye,altınbaş,0,0.038649821080202304,-2.2830582,212,207
TERM_39cb1261,ITEM_953f53f602e2,erkek ayakkabısı,sketchbook parlak gümüş 9 x 14 cm 140 g 80 yaprak,kırtasiye & ofis malzemeleri/sanatsal malzemeler/sanatsal kağıt & kalem,royal talens,0,0.04356070628987352,-2.3365123,208,215
TERM_39cb1261,ITEM_4a067e0ee544,erkek ayakkabısı,retro 2202 kettle su isıtıcısı black 2200w,elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/içecek hazırlama/su isıtıcı & kettle,karaca,0,0.06011784586252755,-1.6449322,205,122
TERM_39cb1261,ITEM_44f547a93093,erkek ayakkabısı,solina hakiki deri siyah süet makosen ayakkabı rahat günlük loafer,ayakkabı/günlük ayakkabı/loafer ayakkabı,limoya,0,0.16030391018635573,-1.2285306,115,86
TERM_39cb1261,ITEM_70bbdf4cb89b,erkek ayakkabısı,skyrocket lite unisex koşu ayakkabısı siyah beyaz,ayakkabı/spor ayakkabı/sneaker,puma,1,0.577552831022549,-0.2520364,4,46
TERM_39cb1261,ITEM_1882a66d4eef,erkek ayakkabısı,seramik yatay kirli kaşık altlığı kaşıklık,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/kaşıklık,pink cat kitchen,0,0.08022898076256085,-1.3447406,189,93
TERM_39cb1261,ITEM_dd1a302728a9,erkek ayakkabısı,samara bahçe şöminesi ateş çukuru,bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/şömine,ferba,0,0.13272155862283966,-1.5068527,143,114
TERM_39cb1261,ITEM_83ff68c0b97a,erkek ayakkabısı,karaca home young lesley gofre bornoz 8-10 yaş pudra,ev & mobilya/ev/banyo/banyo tekstili/bornoz,karaca home,0,0.11138588792365489,-1.6589075,160,125
TERM_39cb1261,ITEM_7a567401e319,erkek ayakkabısı,comforter boris kırmızı ekru çift kişilik yorgan seti,ev & mobilya/ev/ev tekstili/yatak odası tekstili/yorgan/çift kişilik yorgan,merinos,0,0.015529082850216747,-2.6343946,224,226
TERM_39cb1261,ITEM_3e9b3a378b93,erkek ayakkabısı,neo pet market litterfree paws iz bırakmayan (patilere yapışmayan) kedi kumu (10 l),süpermarket/pet shop/kedi ürünleri/kedi kumu,ever clean,0,0.07721920791361626,-1.9028282,193,157
TERM_39cb1261,ITEM_d6e4523e032b,erkek ayakkabısı,damatlık ve takım elbiye özel çelik kordon 5 atm suya dayanıklı erkek kol saati sl545.a04,giyim/alt giyim/eşofman/eşofman takımı,slazenger,0,0.20383886306680765,-1.4980873,93,113
TERM_39cb1261,ITEM_f0bdebecdcf5,erkek ayakkabısı,premium borcam seti - 3 lü borcam takımı özel seri fma99930 fma05209 fma05050 290,ev & mobilya/ev/sofra & mutfak/sofra/tabak,paşabahçe,0,0.15481632971373396,-1.9254156,120,160
TERM_39cb1261,ITEM_a39e3094dae8,erkek ayakkabısı,"hakiki deri, anatomik, bağcıksız, iç dış deri erkek ayakkabı",ayakkabı/günlük ayakkabı/klasik ayakkabı,maximoda,0,0.20530269176358737,-0.24398135,91,44
TERM_39cb1261,ITEM_170205d46fdb,erkek ayakkabısı,"unisex çocuk spor ayakkabı rahat, garantili, okul ayakkabısı siyah renk",ayakkabı/spor ayakkabı/sneaker,adidas,0,0.4687761684473361,0.28970236,9,22
TERM_39cb1261,ITEM_ebc5a36f3e81,erkek ayakkabısı,erkek hakiki deri sneakers & spor ayakkabı 04 2501 erk ayk y23,ayakkabı/spor ayakkabı/sneaker,adidas,0,0.45261944759630784,0.350025,10,20
TERM_39cb1261,ITEM_4a296c129bee,erkek ayakkabısı,ls32bg850npxuf 32'' 1 ms 240 hz uhd va led monitör,elektronik/bilgisayar grubu/monitörler/oyuncu monitör,samsung,0,0.07644369524594835,-1.5141939,194,115
TERM_39cb1261,ITEM_7ee11db788d7,erkek ayakkabısı,stardust silver mor şampuan 500 ml +500 ml,kozmetik & kişisel bakım/saç bakım/şampuan,colorinn,0,0.10042479186451315,-1.7836927,177,137
TERM_39cb1261,ITEM_6dda82305189,erkek ayakkabısı,kadın ck must medium shopper omuz çantası - bej,aksesuar/çanta/omuz çantası,calvin klein,0,0.13592983212972334,-1.7640655,137,134
TERM_39cb1261,ITEM_57c019a1c01a,erkek ayakkabısı,jumper günlük koşu ayakkabı siyah,ayakkabı/spor ayakkabı/sneaker,hummel,1,0.22816850912283543,-0.36520797,69,55
TERM_39cb1261,ITEM_7bcee408595a,erkek ayakkabısı,oto aydinlatma sinyal park 144 ledli ultra turuncu tek duy ampulü py21w (2 adet),otomobil & motosiklet/otomobil yedek parça/elektrik aksam/oto ampul,auto elite,0,0.02247623856342462,-2.3035622,218,210
TERM_39cb1261,ITEM_64d13b033d61,erkek ayakkabısı,unisex siyah beyaz nefes alabilen kumaş poli taban bağcıklı spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,tonny black,1,0.23154482307673183,-0.9271011,68,76
TERM_39cb1261,ITEM_ef6817f7f85d,erkek ayakkabısı,70919 hakiki deri siyah erkek günlük ayakkabı,ayakkabı/günlük ayakkabı/klasik ayakkabı,pierre cardin,0,0.21508578896163852,0.7466194,84,8
TERM_39cb1261,ITEM_6ce0524664ce,erkek ayakkabısı,100 adet gerçek deniz kabuğu - white nassa - deliksiz - ( 100 adet ),hobi & eğlence/hobi malzemeleri/boncuk,flea market,0,0.06467725285629998,-1.6734644,203,126
TERM_39cb1261,ITEM_e19c974d092d,erkek ayakkabısı,watercolour collection 24 lü metal kutu - dw0700304,aksesuar/çanta/sırt çantası,takı dükkanı,0,0.08580502835580978,-2.204813,186,197
TERM_39cb1261,ITEM_fafaf2cf431f,erkek ayakkabısı,agent erkek bağcıksız hafif günlük sneaker,ayakkabı/spor ayakkabı/sneaker,slazenger,1,0.2991444031190165,-1.4029205,39,99
TERM_39cb1261,ITEM_b0e3922e41bc,erkek ayakkabısı,3’lü avantajlı set erkek salaş yarım fermuarlı kışlık selanik kazak,giyim/üst giyim/kazak & hırka/kazak,oneoff,0,0.2057528631574362,-1.8489803,90,147
TERM_39cb1261,ITEM_6c96741dc4df,erkek ayakkabısı,ji0958 terrex tracefinder 2 erkek outdoor ayakkabı mavi,ayakkabı/spor ayakkabı/sneaker,adidas,0,0.3808170230385647,-0.20775095,26,41
TERM_39cb1261,ITEM_5d54f9df0418,erkek ayakkabısı,erkek günlük hafif poli dikişli taban yürüyüş garantili spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,by oxford,0,0.4100784870873466,0.21106605,17,25
TERM_39cb1261,ITEM_35a03213e918,erkek ayakkabısı,kale 1 kapaklı dolap 210cm - kumtaşı/antrasit - askılıklı,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,minar,0,0.10826480555279605,-2.3879004,164,220
TERM_39cb1261,ITEM_c8fa01fc339e,erkek ayakkabısı,etiketli 2 li çok amaçlı toz ve tablet deterjan saklama kutusu kabı seti 2.1 lt,ev & mobilya/ev/banyo/banyo aksesuarları/banyo düzenleyici,porsima,0,0.10720391141465911,-2.2021024,166,196
TERM_39cb1261,ITEM_71bdd2b15691,erkek ayakkabısı,organik 11'li hastane çıkışı - royal series - hello little one,giyim/bebek giyim/hastane çıkışı,tuğba kuğu,0,0.11145755010799568,-2.1660857,159,190
TERM_39cb1261,ITEM_514e22ab476f,erkek ayakkabısı,erkek beyaz günlük esnek rahat dikişli hafif eva taban yürüyüş garantili spor ayakkabı sneakers,ayakkabı/spor ayakkabı/sneaker,sanvio tarzkar,0,0.4282852905314595,0.41384858,11,14
TERM_39cb1261,ITEM_8e313097be72,erkek ayakkabısı,erkek hakiki deri ultra rahat jelli kahverengi günlük ayakkabı,ayakkabı/günlük ayakkabı/klasik ayakkabı,nazenintasarımlar,1,0.2121094383211107,0.18516663,87,28
TERM_39cb1261,ITEM_9c78513a2781,erkek ayakkabısı,erkek beyaz nefes alan hafif sneaker ayakkabı a51y8015,ayakkabı/spor ayakkabı/sneaker,avva,1,0.41583501629955516,-0.20832928,16,42
TERM_39cb1261,ITEM_be58e3296135,erkek ayakkabısı,408wn unisex beyaz günlük sneaker spor ayakkabı,giyim/alt giyim/pantolon,columbia,0,0.17879923161981767,-0.59186345,106,61
TERM_39cb1261,ITEM_60518e2515ed,erkek ayakkabısı,gri erkek çocuk sweatshirt d6814a8/gr297,aksesuar/takı & mücevher/bileklik/çelik bileklik,tamer tanca,0,0.20873802380094728,-1.3363295,88,92
TERM_39cb1261,ITEM_c0b12a2a5c14,erkek ayakkabısı,vshape erkek siyah regular fit tişört,giyim/dış giyim/kaban & mont/mont,kappa,0,0.22438916948789447,-1.331626,75,91
TERM_39cb1261,ITEM_3dc3e3c1a22c,erkek ayakkabısı,sneaker skyrocket lite,giyim/spor giyim/spor t-shirt,puma,0,0.09527472914149457,-1.4769576,182,107
TERM_39cb1261,ITEM_3df9da25a71a,erkek ayakkabısı,erkek hakiki deri yumuşak ortopedik jel taban siyah günlük ayakkabı,ayakkabı/günlük ayakkabı/klasik ayakkabı,nazenintasarımlar,1,0.21250180023156395,0.26190954,86,23
TERM_39cb1261,ITEM_a3d29b32acba,erkek ayakkabısı,breaknet 2.0 unisex spor ayakkabı beyaz-siyah,ayakkabı/spor ayakkabı/sneaker,adidas,1,0.2561060216838221,-1.000661,49,78
TERM_39cb1261,ITEM_05b01d4475de,erkek ayakkabısı,3 li unisex beyaz camel ve siyah peluş polar hırka gömlek,giyim/dış giyim/ceket & yelek/ceket,fifty color,0,0.1859043858582992,-1.8966849,100,155
TERM_39cb1261,ITEM_d5d0b224c2ac,erkek ayakkabısı,sanbo günlük ortopedik unisex sneaker spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,daxtors,1,0.21272828780890812,-0.8730224,85,71
TERM_39cb1261,ITEM_11e2742f3007,erkek ayakkabısı,yargı 2026 kpss coğrafya soru bankası çözümlü - engin eraydın yargı yayınları,kitap/eğitim/sınav hazırlık,yargı yayınları,0,0.13129753450737333,-2.320744,146,213
TERM_39cb1261,ITEM_f82adc1e1700,erkek ayakkabısı,isme özel tek kişilik %100 pamuk nevresim takımı super mario,ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/tek kişilik nevresim,homamia,0,0.1396411399971559,-2.0242004,135,177
TERM_39cb1261,ITEM_431f8be45b55,erkek ayakkabısı,kadın gri beyaz termo taban bağcıklı spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,tonny black,0,0.19470892075013277,-0.7009916,96,66
TERM_39cb1261,ITEM_f7afb9569622,erkek ayakkabısı,25y309-3 kadın taşlı triko streç kalın taban spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,vans,0,0.23656137183185416,-0.6289695,63,63
TERM_39cb1261,ITEM_eefb99ffed72,erkek ayakkabısı,demir bisglisinat 17mg 90 kapsül,süpermarket/sağlık/gıda takviyesi ve vitamin/vitamin,venatura,0,0.08009494473143806,-2.018979,190,174
TERM_39cb1261,ITEM_12599cb10e67,erkek ayakkabısı,tommy deri sneaker lacivert,ayakkabı/spor ayakkabı/sneaker,lufian,1,0.09922313279929418,-1.4121797,179,101
TERM_39cb1261,ITEM_9eb78f3b740c,erkek ayakkabısı,siyah süet kadın bot & bootie 21089,aksesuar/takı & mücevher/bileklik/çelik bileklik,maraton,0,0.102259945180205,-1.8589672,172,149
TERM_39cb1261,ITEM_cd7c1934bee8,erkek ayakkabısı,hand wmn 5fx beyaz kadın sneaker,ayakkabı/spor ayakkabı/sneaker,nike,0,0.14116033142214285,-1.5360278,131,118
TERM_39cb1261,ITEM_0eb3d35671da,erkek ayakkabısı,hakiki deri siyah kadın topuklu deri ayakkabı shn-0278,ayakkabı/topuklu ayakkabı/klasik topuklu ayakkabı,deripabuc,0,0.14510317050171814,-1.4890587,127,110
TERM_39cb1261,ITEM_dd8d1ac1e711,erkek ayakkabısı,unisex beyaz poli taban nefes alabilen kumaş bağcıklı spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,tonny black,0,0.22574473258997318,-0.8936607,73,73
TERM_39cb1261,ITEM_5a5290bb6f9b,erkek ayakkabısı,unisex siyah siyah spor ayakkabı zhr,ayakkabı/spor ayakkabı/sneaker,tonny black,1,0.23687424434894083,0.0630092,60,34
TERM_39cb1261,ITEM_cdbf3789f096,erkek ayakkabısı,club ii era sneakers erkek ayakkabı 39744702,ayakkabı/spor ayakkabı/sneaker,puma,1,0.3841321026907555,-0.29307538,25,49
TERM_39cb1261,ITEM_49d418b1abe1,erkek ayakkabısı,unisex hmleightyone günlük kullanıma uygun koşu yürüyüş spor ayakkabı sneaker,ayakkabı/spor ayakkabı/sneaker,hummel,0,0.24828881718912973,-1.0839016,55,79
TERM_39cb1261,ITEM_7e4f3dfe42fc,erkek ayakkabısı,tommy %100 hakiki deri ultra rahat eva taban erkek sneaker günlük ayakkabı siyah,ayakkabı/spor ayakkabı/sneaker,safari ayakkabı,1,0.2192623727791483,-0.09837413,78,37
TERM_39cb1261,ITEM_0edd75080185,erkek ayakkabısı,relaxed taş rahat kalıp takim elbise,ayakkabı/günlük ayakkabı/casual ayakkabı,toontoy,0,0.13261259073134254,-1.757077,144,133
TERM_39cb1261,ITEM_3bf5ed700178,erkek ayakkabısı,zipper i kadın  beyaz / pembe günlük spor ayakkabısı,ayakkabı/spor ayakkabı/sneaker,slazenger,0,0.48276001659923456,-0.15382157,7,39
TERM_39cb1261,ITEM_2f8fe3b85c48,erkek ayakkabısı,court ayakkabı,ayakkabı/spor ayakkabı/sneaker,adidas,0,0.22631714931793045,0.7505938,72,7
TERM_39cb1261,ITEM_1da5dddad39c,erkek ayakkabısı,unisex siyah beyaz rahat kalıp faylon taban bağcıklı spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,tonny black,1,0.23232414326176803,-0.62038666,66,62
TERM_39cb1261,ITEM_8e3c9e296d41,erkek ayakkabısı,forum low unisex spor ayakkabı ih7829,ayakkabı/spor ayakkabı/sneaker,adidas,1,0.2159213228971213,-0.3021144,82,54
TERM_39cb1261,ITEM_6c0fb2171fc3,erkek ayakkabısı,samba og unisex beyaz spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,adidas,1,0.12411771115821048,-0.51246345,151,59
TERM_39cb1261,ITEM_1fea12944bc5,erkek ayakkabısı,erkek günlük hafif poli dikişli taban yürüyüş garantili spor ayakkabı,ayakkabı/spor ayakkabı/sneaker,by oxford,1,0.4100784870873466,0.21106605,18,26
TERM_39cb1261,ITEM_80bdad239b67,erkek ayakkabısı,- 10 parça vidalama ucu seti (ph pz s),bahçe & elektrikli el aletleri/elektrikli el aletleri/elektrikli el aleti aksesuar/matkap ucu,bosch,0,0.042313588324417936,-2.6596656,210,227
TERM_39cb1261,ITEM_94cdadfc48c7,erkek ayakkabısı,micla unisex spor ayakkabı & sneaker,ayakkabı/spor ayakkabı/sneaker,puma,0,0.2558517984002593,-0.20757142,50,40
TERM_39cb1261,ITEM_d30a51a3f470,erkek ayakkabısı,063 buz renk beyaz tabanlı günlük erkek spor ayakkabı,giyim/alt giyim/eşofman/eşofman altı,merrell,0,0.3492273065624117,0.422913,31,13
TERM_39cb1261,ITEM_52abbb590358,erkek ayakkabısı,siyah süet kadın bot & bootie 13812,ayakkabı/bot & çizme/bot & bootie,soho,0,0.12565040383214093,-2.113313,150,187
TERM_39cb1261,ITEM_f156b91c4df8,erkek ayakkabısı,mermer desenli 4’lü beton bardak altlığı & stand | minimalist dekoratif set,ev & mobilya/ev/sofra & mutfak/sofra/bardak altlığı,betonmall,0,0.16511599341904817,-1.9877291,113,167
TERM_39cb1261,ITEM_fea9c897422f,erkek ayakkabısı,beyaz kalın topuklu kadın stiletto,hobi & eğlence/parti malzemeleri/diğer parti malzemeleri,armada,0,0.07111580321317769,-1.7381177,200,131
TERM_39cb1261,ITEM_09949bae2741,erkek ayakkabısı,ds storm siyah mavi unisex sneaker,ayakkabı/spor ayakkabı/sneaker,dark seer,1,0.13582329913484806,-2.1398442,138,188
TERM_39cb1261,ITEM_1e4d60773646,erkek ayakkabısı,140254 göğüs kismi cep detayli omuz taş detayli etek ucu ip detay 2'li spor takim qks,giyim/takımlar/alt - üst takım,levidor,0,0.10720964830000296,-2.2697341,165,206
TERM_39cb1261,ITEM_4ce02eca7da3,erkek ayakkabısı,erkek sneakers ayakkabı hakiki deri siyah antik beyaz 221525,ayakkabı/spor ayakkabı/sneaker,dgn,0,0.40008959103698905,0.3931045,23,18
TERM_39cb1261,ITEM_a16467f4ee0d,erkek ayakkabısı,erkek chunky cupsole sneaker,ayakkabı/spor ayakkabı/sneaker,calvin klein,1,0.3106738880167763,-0.46672726,33,58
TERM_39cb1261,ITEM_b38fc3aebd5e,erkek ayakkabısı,aurora paslanmaz çelik sızdırmaz yemek kabı - beslenme kabı lacivert,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/yemek kabı,kaktüskedi,0,0.02147892243992347,-2.1980095,219,194
TERM_39cb1261,ITEM_1cbfdd4183f6,erkek ayakkabısı,erkek rugan siyah düz klasik ayakkabı,ayakkabı/günlük ayakkabı/klasik ayakkabı,bal altinökçe ayakkabicilik,1,0.22495028280726115,0.75595444,74,6
TERM_39cb1261,ITEM_843c58e8c0cf,erkek ayakkabısı,hayvanları öğreniyorum - büyük resimli boyama kitabı / kolektif / staau çocuk / 9786259452227,kitap/çocuk ve ebeveyn kitapları/boyama kitapları,staau çocuk,0,0.014016450040030324,-2.3035622,225,211
TERM_39cb1261,ITEM_f055faa3735d,erkek ayakkabısı,beyaz unisex sneaker,ayakkabı/spor ayakkabı/sneaker,dark seer,1,0.11906894017893903,-1.7216774,155,129
TERM_39cb1261,ITEM_86388ddbcf68,erkek ayakkabısı,daily 4.0 ayakkabı,ayakkabı/spor ayakkabı/sneaker,lacoste,0,0.25863386611600203,0.77118313,47,5
TERM_39cb1261,ITEM_6c7c31c9a6bc,erkek ayakkabısı,kas ağrı bandı kinesio bant sporcu bandı ağrı bandı siyah,süpermarket/sağlık/genel sağlık/bant ve isıtıcı ürünler/ağrı bandı,başarı ortopedi,0,0.01810477537224569,-2.2599838,222,203
TERM_39cb1261,ITEM_58a0524562e7,erkek ayakkabısı,408 beyaz unisex ayakkabı ml408wn,ayakkabı/spor ayakkabı/sneaker,new balance,1,0.23975340934975495,0.054347377,58,36
